latitude,longitude,depth,magnitude,exponent
52.91,-166.9,15,5.17,23
-4.91,124.41,28,5.64,24
-36.92,-179.88,15,5.27,23
-20.94,-179.04,639.3,5.54,24
3.71,126.85,31.2,5.35,24
-7.83,117.22,297.3,5.21,23
-43.81,-16.09,15,5.27,24
-43.95,-16.07,15,5.39,24
-43.39,-76.47,29.1,5.13,23
19.75,-64.36,15,5,23
-2.7,-102.69,15,5.36,24
-26.4,70.39,15,5.47,24
-14.68,-70.59,221.7,5.81,24
-18.59,167.9,22,6.07,25
26.36,101.01,15,5.55,24
-50.01,-115.5,15,5.26,23
51.57,-174.74,16.8,5.28,24
51.34,-174.9,32,5.54,24
-21.72,-176.43,186,5.63,24
1.33,126.32,32.7,5.2,23
17.49,-99.44,15,5.03,23
51.52,-178.32,48.2,5.32,24
-23.52,179.15,548.1,5.37,24
24.6,-109.11,15,5.36,24
28.38,128.45,137.8,5.43,24
-24.72,-176.93,135.8,5.53,24
-6.27,150.33,35,6.92,26
5.21,94.2,34.4,5.71,24
-11.61,164.54,33.4,5.32,24
-17.56,-71.93,52.4,5.21,23
-16.68,177.52,15,5.27,24
-36.79,-179.86,20.2,5.29,24
51.63,179.24,56.9,5.18,23
11.72,43.41,15,5.12,23
5.61,127.62,98,5.2,23
-36.19,-72.02,99.9,5.1,23
-20.04,-177.87,405.6,5.31,24
-2.55,122.48,35.2,5.28,24
43.79,139.65,207.8,5.24,23
-36.16,-100.17,15,5.3,24
-16.39,-73.47,69,5.16,23
-58.44,-24.54,15,4.92,23
-17.12,-178.96,579.7,6.24,25
-30.53,-71.68,65.7,5.1,23
-16.1,167.44,156.2,5.26,23
-21.25,-68.01,149.2,5.2,23
-5.68,152.2,15,5.22,23
-28.07,65.59,15,5.15,23
-61.56,-25,16.6,5.58,24
9.91,-82.1,17,6.03,25
53.13,-35.52,15,5.37,24
-31.41,-177.54,15,5.15,23
-10.6,165.98,156.7,5.41,24
24.64,122.64,15.1,5.06,23
-10.65,164.54,15,5.09,23
16.17,-98.26,15,5.45,24
45.45,153.22,28.4,5.09,23
33.24,137.56,363,5.3,24
-21.36,-174.23,15,5.35,24
22.19,-44.81,15,5.42,24
-49.89,-116.29,15,5.72,24
22.44,-107.06,15,6.03,25
53.83,170.32,21.2,5.98,25
-17.24,-178.55,574.7,5.43,24
53.9,-164.36,64,5.06,23
35.8,92.91,15,7.78,27
-1.14,-15.39,15,6.28,25
9.58,122.37,16.7,5.33,24
-17.69,-173.88,121.4,5.28,24
74.72,8.08,15,5.1,23
-3.45,-77.8,100.4,5.07,23
-24.59,-116.16,15,5.66,24
-60.66,153.33,15,5.88,24
44.41,147.43,44,5.26,23
35.94,93.51,15,5.55,24
18.58,121,26.6,5.37,24
-15.04,167.59,42,5.28,24
35.83,93.52,15,5.33,24
6.74,-72.9,153.7,5.27,24
-5.93,129.3,210.7,5.32,24
-6.84,128.99,22.1,6.19,25
-31.08,-176.32,32,5.81,24
-16.16,178.14,15,6.29,25
36.43,71.5,100.1,6.04,25
24.7,125.38,49.3,5.07,23
22.93,124.99,15,5.55,24
27.74,57.05,29.3,5.02,23
34.49,23.86,47.8,5.27,24
39.17,143.44,27.2,5.18,23
2.02,-100.55,15,5.11,23
-32.95,-178.13,15,5.71,24
-16.17,-74.38,50.4,5.4,24
-33.08,-178.06,15,5.39,24
44.63,-28.19,15,5.09,23
29.61,81.75,15,5.5,24
28.91,81.49,15,5.4,24
-23.98,-179.74,552.8,5.31,24
-32.36,-178.37,15,5.17,23
15.78,-93.4,65,6.37,25
-3.67,-104.27,15,5.52,24
-15.27,-172.94,15,5.34,24
-15.21,-173.33,31.2,5.17,23
40.3,-127.15,15,5.24,23
36.07,91.11,15,5.2,23
-33.18,-178.48,15,5.26,23
-1.34,120.51,38.3,5.21,23
-33.02,-177.8,15,5.46,24
-32.96,-177.71,15,5.34,24
-32.99,-177.71,15,5.19,23
-5.3,101.68,15,5.6,24
35.58,93.93,15,5.1,23
-12.69,166.44,110.6,5.93,24
39.49,141.09,123.7,6.43,25
-16.41,-177.18,15,6.42,25
-15.23,-72.78,35,5.78,24
-59.39,-150.83,15,5.41,24
19.18,120.25,23.6,5.6,24
-2.67,130.3,15,5.29,24
-52.71,19.04,15,5.63,24
73.37,6.8,15,4.85,23
-4.84,152.25,85.2,5.37,24
-60.2,-25.63,15,5.07,23
-6.28,148.77,58.7,5.37,24
-41.54,-88.3,15,5.71,24
-52.92,13.37,15,5.28,24
16.89,-60.87,28.5,5.09,23
-5.41,131.03,75.4,5.57,24
-44.13,168.55,15,5.76,24
36.07,93.13,15,5.25,23
-15.34,-72.53,20.5,5.58,24
81.14,-0.81,15,5.23,23
-5.91,147.53,98.6,5.48,24
28.21,129.51,29,6.15,25
32.18,-114.99,15,5.75,24
-7.01,147.57,42.6,5.35,24
-0.02,122.96,153.6,6.02,25
49.4,156,15,5.08,23
49.27,156.2,33,4.97,23
2.67,128.43,28.9,5.21,23
-17.22,167.37,54,6.09,25
-42.69,124.67,16,7.08,26
-43.17,124.31,15,5.36,24
27.1,-44.16,15,5.62,24
-5.79,147.99,132.4,5.19,23
-53.73,25.35,15,5.16,23
-4.18,142.42,110.4,5.28,24
-53.38,25.23,15,5.5,24
-53.56,25.41,15,5.28,24
-24.72,-175.48,20,5.08,23
-22.69,172,27.3,5.43,24
-5.4,101.95,25.9,5.1,23
0.53,123.15,84.8,5.04,23
24,122.79,16,6.81,26
23.97,142.76,20.1,5.26,23
17.57,-93.87,177.1,5.25,23
54.03,-162.21,36,5.56,24
-56.94,-24.74,15,5.43,24
49.34,156.83,49.3,4.95,23
-6.53,154.51,50.2,5.19,23
8.4,-71.11,22.7,5.58,24
-10.82,165.72,66.7,5.93,24
-39.92,45.22,15,5.02,23
24.23,122.66,15,5.12,23
-16.77,-74.1,15,5.38,24
2.99,128.67,32,5.32,24
27.77,142.03,35,5.91,24
-9.63,159.5,18,6.81,26
-30.29,-177.99,45.8,5.13,23
-30.1,-177.61,39.2,5.82,24
40.63,-29.39,15,5.05,23
-30.29,-177.16,39.5,5.04,23
2.69,127.02,29.7,5.22,23
-14.66,167.13,161.7,6.12,25
-11.63,117.12,35.3,4.99,23
24.18,123.35,15,5.11,23
-36.09,-101.11,15,5.83,24
-8.15,-74.23,161.5,5.93,24
-17.62,-178.67,591.8,5.63,24
-6.48,102.88,43,5.53,24
-35.73,-104.11,15,5.67,24
23.76,127.09,17,4.95,23
-17.94,-73.19,29.6,5.22,23
-55.47,-129.12,15,5.92,24
6.35,125.87,130.6,6.26,25
-27.97,73.78,15,5.52,24
-27.71,73.72,15,5.1,23
-27.78,74.22,15,5.06,23
-18.05,-178.42,643.4,5.35,24
-17.69,-178.74,641.5,5.28,24
-16.13,177.96,15,5.52,24
-17.63,178.84,680.8,6.14,25
-17.78,167.85,40,7.2,26
-4.7,101.69,15,5.59,24
52.59,173.13,32.8,5.13,23
35.71,70.76,123,6.05,25
-17.84,167.82,20,6.6,25
-17.79,167.58,15,5.48,24
-21.96,-174.15,15,5.09,23
-26.21,178.26,634.8,5.46,24
-55.94,154.84,15,5.4,24
2.01,97.85,46.2,5.21,23
-17.87,167.22,43.8,5.13,23
0.61,123.6,267.1,5.21,23
-17.78,178.74,670.1,5.49,24
48.72,154.83,37.5,5.22,23
-17.37,168.2,19.6,5.39,24
-17.43,167.97,33.2,5.59,24
-17.38,168.11,29,5.41,24
12.4,-88.11,52,5.62,24
52.24,-171.78,64.8,5.22,23
52.08,-171.1,37,5.62,24
-52.75,28.86,15,5.22,23
52.01,-171.11,17.2,5.34,24
19.03,145.08,609.2,5.87,24
-3.95,101.51,43,5.38,24
-24.53,-179.67,497.6,5.38,24
-2.79,143.94,15,5.21,23
38.89,69.29,43.8,5.23,23
-29.34,-175.29,16.6,5.02,23
-17.81,167.87,15,5.21,23
-6.27,130.27,47.7,5.3,24
-17.75,167.74,15,5.66,24
-17.76,-171.74,15,5.37,24
-3.21,142.68,18,6.7,26
-54.85,-130.68,15,5.44,24
-10.61,165.24,17,5.72,24
-10.78,164.92,28.8,5.25,23
-10.77,165.24,34.8,5.05,23
25.58,125.23,15.8,5.26,23
28.36,-70.03,15,5.36,24
-17.54,167.87,15,5.18,23
-20.59,-172.93,15,5.56,24
-5.91,151.25,38.6,6.33,25
-17.43,167.81,15,5.72,24
-21.11,169.59,81.3,5.17,23
-30.14,-111.85,15,5.23,23
-19.22,-68.6,38.4,5.6,24
-17.4,167.68,17,6.01,25
-6.17,105.32,19.7,6.07,25
-5.75,151.36,48,6.17,25
-18.52,168.17,15,5.2,23
11.77,-85.59,157.8,5.29,24
-19.48,169.53,260.3,5.14,23
23.77,125.19,15,5.43,24
-6.21,142.41,17,5.35,24
-36.51,-97.18,15,5.36,24
15.69,-93.44,55.7,6.37,25
-17.42,167.75,15,5.35,24
43.88,147.85,69.6,5.59,24
-6.27,149.03,51.7,5.23,23
53.5,-167.01,108.6,5.17,23
-1.67,29.2,15,5.12,23
11.28,138.61,15,5.16,23
-45.65,34.96,15,5.52,24
-1.78,29.04,15,5.08,23
-41.4,-86.19,15,5.48,24
-5.78,102.33,15,5.08,23
-15.27,167.41,118.1,5.82,24
-21.7,170.31,38.7,5.44,24
35.53,26.59,90.3,6.15,25
-1.51,28.86,15,5.2,23
3.35,95.57,45,5.17,23
-3.38,100.32,28,5.02,23
-4.62,149.25,15,5.46,24
-3.39,151.18,15,5.34,24
-3.45,151.07,15,5.28,24
3.43,95.43,48.1,5.33,24
3.57,95.48,30.9,5.27,24
3.37,95.52,42.5,5.56,24
-4.44,-104.89,15,5.78,24
-20.93,-178.49,586.6,5.71,24
3.48,95.68,15,5.03,23
-21.81,-173.62,15,5.29,24
39.4,142.39,49.3,5.3,24
33.32,75.91,28.8,5.24,23
10.32,-85.27,15,5.4,24
49.32,156.1,49,6.06,25
-15.25,-172.76,15,6.15,25
18.22,-95.94,116.6,5.92,24
-6.33,151.14,17,5.98,25
-16.62,167.27,15,5.19,23
-5.49,151.18,133.4,5.35,24
-23.93,-174.67,15,5.14,23
-12.57,169.76,661.9,5.66,24
45.5,136.66,369.6,5.85,24
-5.49,152.65,15,5.45,24
38.62,31.21,15,6.46,25
38.23,30.56,15,5.79,24
38.52,31.22,15,5.27,24
-15.61,-72.15,63.9,5.22,23
9.69,-82.46,15,5.04,23
37.2,-2.39,15,4.94,23
-5.74,151.39,48,6.57,25
8.97,122.07,15,5.06,23
-55.39,-128.79,15,5.5,24
3.26,126.23,40.1,5.71,24
8.63,-103.03,15,5.38,24
-20.35,-172.91,15,5.17,23
15.96,-92.77,238.8,5.38,24
-12.41,123.36,77.2,4.98,23
-28.25,-177.12,15,5.22,23
2.29,121.81,547.3,5.26,23
2.07,149.98,17.6,5.11,23
45.97,142.31,356.3,5.43,24
-3.77,151.32,15,5.27,24
-55.85,-28.81,199,5.89,24
-3.85,151.75,15,5.09,23
35.9,140.93,15,5.35,24
-18.13,-178.25,602.9,5.25,23
-3.73,151.55,15,5.43,24
-3.98,151.27,15,5.38,24
8.09,-38.92,15,4.89,23
40.39,50.37,30.6,4.99,23
-3.45,151.49,15,5.28,24
23.74,121.61,41,5.65,24
36.6,141.07,38,5.53,24
13.77,145.02,126.4,5.75,24
-60.18,-25.82,26.6,5.24,23
19.52,120.95,33.6,5.39,24
41.31,142.13,53,5.49,24
-1.31,120.09,23,5.06,23
-15.34,-173.32,49,5.09,23
14.83,-92.89,92.2,5.76,24
-36.16,-100.67,15,5.87,24
52.13,160.16,27.2,5.05,23
-3.29,130.89,15.6,5.27,24
-17.83,167.45,28.1,5.17,23
-53.33,158.99,15,5.34,24
-6.38,104.69,15,5.19,23
28,51.68,33,5.31,24
-3.7,151.51,15,5.49,24
-3.56,151.3,15,6.06,25
-57.02,-25.35,17,5.65,24
-2.3,139.65,27.2,5.3,24
-52.37,16.23,15,5.1,23
-52,16.45,15,5.23,23
0.72,67.05,15,5.38,24
-51.47,16.56,15,5.34,24
-8.16,31.99,45.2,5.47,24
-26.65,-175.89,28.9,5.14,23
-9.62,161.33,53.1,5.47,24
-31.77,-67.3,134.2,5.37,24
18.66,145.54,207.5,5.21,23
-15.23,-175.79,15,5.4,24
32.51,-115.39,15,5.47,24
-25.69,-70.74,62.8,5.32,24
-5.57,150.48,113.9,5.12,23
-4.49,152.33,155.1,5.54,24
-3.03,130.15,21.2,5.12,23
-5.41,130.73,88.4,5.6,24
-44.1,168.42,15,5.42,24
-6.36,110.67,560.7,5.17,23
-16.38,-70.82,50.5,5.28,24
60.67,-146.41,17.7,4.94,23
-17.97,-69.83,100.4,5.38,24
-22.11,-173.79,15,5.21,23
-5.98,151.74,42,6.21,25
-5.95,152.03,15,5.28,24
53.57,-162.38,46.2,4.81,23
-4.44,100.9,15,5.06,23
52.93,-166.75,17,5.43,24
-19.19,-175.17,233.5,5.27,24
-33.16,-178.96,24.4,5.42,24
-35.45,-17.23,15,5.85,24
-45.92,-76.42,15,5.86,24
36.57,70.42,228.5,7.34,27
-17.72,167.73,18.2,5.19,23
-16.86,-173.32,71.5,5.2,23
-4.88,153.01,48.9,5.39,24
28.6,143.37,15,5.45,24
20.32,145.29,103.9,5.06,23
-7.21,128.91,30.1,5.15,23
-6.62,128.82,46.4,5.48,24
0.77,119.81,33,5.15,23
-11.79,24.62,15,5.15,23
-6.91,129.12,47.2,5.32,24
5.92,124.25,28.7,7.46,27
6.12,124.85,27.4,5.39,24
5.7,124.2,18.3,5.07,23
47.97,146.93,453.8,5.56,24
-1.05,-24.3,15,5.55,24
-21.92,-179.24,624.3,5.36,24
6.16,124.55,35.1,5.79,24
6.4,124.38,40.9,5.35,24
-56,-27.3,127.9,5.97,25
-29.35,-177.1,15,5.56,24
20.2,121.77,28.1,5.58,24
30.65,141.71,16,5.81,24
19.05,-64.09,33,5.07,23
24.82,55.77,15,4.95,23
-44.79,-80.34,15,5.71,24
51.68,-173.18,16,5.88,24
3.54,-31.2,15,5.4,24
49.62,156.36,45.4,5.47,24
-4.34,123.45,15,5.42,24
-27.37,-175.9,35,4.99,23
-6.43,151.93,17,5.56,24
8.36,-78.85,15,5.24,23
51.58,-173.19,17.6,5.11,23
1.02,122.74,85.5,5.71,24
51.74,-173.37,16,5.82,24
1.46,123.4,29,5.37,24
12.51,-88.19,54.2,5.32,24
-15.46,-172.81,15,5.19,23
-45.05,35.2,15,5.98,25
-33.18,-179.16,48.7,5.6,24
-36.73,-179.09,15,5.6,24
-36.92,-179.41,15,5.48,24
-8.79,-80.17,45.1,5.06,23
-20.33,-69.13,111.5,5.51,24
-5.13,102.13,44.4,5.38,24
-6.38,130.03,160.6,6.01,25
30.55,142.14,15,5.79,24
-3.41,145.13,15,5.53,24
-5.37,151.6,27.2,5.28,24
37.48,70.4,75.7,4.86,23
-2.9,142.42,17.6,5.49,24
-18.68,178.68,588.5,5.25,23
4.74,126.99,54,5.42,24
11.99,142.9,15,5.23,23
-15.91,-177.78,429.4,5.25,23
1.36,128.09,124.5,5.67,24
-16.67,-74.05,15,5.14,23
-16.65,172.06,15,5.37,24
-13.71,167.21,173.4,5.33,24
-43,-82.79,15,5.23,23
24.35,-46.11,15,5.47,24
49.65,156.12,31.7,4.93,23
36.28,69.06,15,6.08,25
-23.32,-67.91,145.7,5.21,23
36.22,69.59,15,5.09,23
22.94,124.02,17,6.41,25
-18.88,169.46,256.8,5.14,23
36.12,68.75,15,5.57,24
44.89,147.31,137.3,5.01,23
6.62,126.13,52.4,5.11,23
-0.71,98.44,34.9,5.04,23
2.83,128.52,134.1,5.16,23
-20.35,-173.88,15,5.23,23
-21.69,-68.57,137.8,6.45,25
23.38,-45.01,15,5.83,24
-13.08,166.57,120.6,5.2,23
-16.87,-176.97,29.8,5.35,24
-4.19,103.04,15,5.11,23
-7.37,127.94,150.4,5.14,23
1.74,126.17,110.6,5.02,23
-5.48,101.93,45.7,5.23,23
24.19,121.96,39,7.09,26
53.46,-35.39,15,5.11,23
53.72,-35.2,15,5.35,24
14.64,-92.95,32.2,5.52,24
-6.64,147.59,45.6,5.28,24
-58.86,-24.24,31,5.19,23
-29.74,-71.36,73,6.35,25
-49.38,-116.53,15,5.84,24
-1.81,133.99,15,5.05,23
24.28,121.9,26,5.27,24
41.39,142.16,60,5.62,24
-6.76,130.3,150.4,5.08,23
31.85,56.07,33,5.16,23
-15.28,-173.15,34.5,5.63,24
-15.01,-173.17,15,5.22,23
7.02,117.13,15.5,5.07,23
-61.17,153.93,15,6.19,25
-3.83,151.18,15,5.04,23
-10.63,164.26,15,5.61,24
19.87,-109.35,15,5.32,24
-7.64,107.87,15,5.19,23
-51.21,139.35,15,6.13,25
15.62,-94.72,33,5.12,23
-44.44,-15.68,15,5.4,24
-20.94,169.12,24,5.89,24
11.52,142,15,5.25,23
-43.99,-15.91,15,5.07,23
39.99,142.81,34.1,5.25,23
-14.32,167.68,15,6.1,25
36.15,69.12,15,5.85,24
35.89,68.8,15,5.07,23
-30.74,59.68,15,5.01,23
53.63,159.62,33,5.04,23
1.3,125.64,79.8,5.4,24
14.53,-92.26,46.2,5,23
38.41,73.38,139.7,5.48,24
7.07,127.19,44,5.53,24
11.49,-43.93,15,5.07,23
12.76,143.95,120.1,5.36,24
-22.47,-69.03,97,5.1,23
3.34,126.75,17.6,5.15,23
52.53,-169.87,24.5,5.25,23
31.77,140.61,62.4,5.07,23
39.37,16.67,15,5.29,24
27.3,56.66,33,5.25,23
-25,-175.7,33,5.28,24
3.56,127.36,37.4,4.98,23
16.79,-101.22,15,6.72,26
3.3,127.15,19.8,5.28,24
16.76,-100.9,20,5.09,23
-61.2,-25.73,15,5.81,24
-27.44,-70.73,53,6.58,25
17.45,-100.92,44.2,5.9,24
36.67,49.74,18,5.19,23
3.98,126.89,28.1,5.19,23
3.41,126.67,15,5.18,23
22.96,121.88,44.8,5.04,23
44.65,-73.51,15,5.12,23
-16.38,173.31,15,5.94,25
41.26,142.33,78.9,4.94,23
5.25,124.17,27.9,5.66,24
-20.41,162.23,24.5,5.68,24
-6.04,-81.26,25,5.83,24
-6.5,154.74,58,5.39,24
-12.47,166.91,218.1,5.48,24
51.22,-177.68,17,5.52,24
50.9,-177.37,33.8,5.04,23
42.17,21.53,15,5.7,24
-56.25,-122.28,15,6.17,25
34.39,47.55,33,5.37,24
6.99,127.13,198.4,5.2,23
6.59,-73.9,15,5.12,23
-27.43,-176.39,25.1,5.42,24
53.42,160.98,39,5.8,24
-0.16,122.88,82.1,4.91,23
-7.21,156.22,139.2,5.1,23
-27.48,-176.4,27,5.71,24
13.15,144.67,69.1,7.02,26
-31.72,-67.78,49.3,5.22,23
24.21,122.81,24.7,5.16,23
1.77,-101.95,15,5.59,24
-29.55,-177.39,27.6,5.47,24
-11.13,165.94,83,4.99,23
-0.57,123.19,39.1,5.1,23
-51.73,139.51,15,5.16,23
-6.51,146.59,55.7,5.04,23
85.98,30.92,15,5.55,24
86.02,31.54,15,5.37,24
-22.83,169.22,31.5,5.21,23
-17.68,-178.64,580.3,5.72,24
-7.26,155.92,51,5.35,24
5.22,124.22,40,5.65,24
-23.1,-64.34,23.9,5.24,23
-20.17,-173.02,29.1,5.2,23
0.28,125.92,31.8,5.15,23
38.82,141.33,84.5,5.1,23
-49.78,110.63,15,5.3,24
-19.12,168.36,48,5.82,24
52.21,160.48,24.2,5.48,24
-17.85,-174.06,137.5,6.21,25
53.61,161.15,48,5.83,24
2.85,128.38,200.7,5.52,24
-5.7,148.29,167.1,5.1,23
-25.96,-70.9,30,5.2,23
-10.59,-78.88,52,5.61,24
39.12,141.01,107.7,5.31,24
-0.9,127.15,20,5.85,24
-5.86,151.65,23,5.33,24
14.8,53.82,15,5.21,23
-12.52,-14.78,15,4.97,23
19.4,121.11,27,5.5,24
19.48,121.31,40.5,5.76,24
14.81,54.03,15,5.09,23
5.71,122.24,15,5.01,23
3.71,125.42,48,5.43,24
-36.66,78.86,15,5.18,23
-36.5,78.69,15,6.21,25
-21.41,-174.26,15,5.83,24
24.66,121.66,22.4,6.12,25
43.27,-127.22,15,5.32,24
-23.1,-68.5,136.8,5.12,23
-5.71,151.74,46.3,5.31,24
48.28,-27.61,15,5.63,24
-27.25,-176.78,89.5,5,23
-14.53,166.85,29.7,5.01,23
-2.98,33.64,15,5.52,24
-15,-176.15,24.3,5.5,24
-6.09,153.01,15,5.04,23
-19.66,-176.11,253.1,5.11,23
-7.01,103.92,29.3,5.21,23
2.47,126.57,27.3,5.03,23
17.79,-81.93,15,5.63,24
-24.67,-176.98,29.4,4.98,23
44.56,146.71,146,5.46,24
36.34,24.41,100.4,5.9,24
14.05,145.16,124.3,5.22,23
-16.15,-171.76,49.5,5.02,23
-36.5,-97.93,15,5.66,24
4.4,126.69,27.7,5.17,23
4.24,126.8,28,5.09,23
4.41,126.75,37.3,5.2,23
-30.91,-71.76,50,5.92,24
-5.97,101.93,22.1,5.4,24
-32.17,-71.52,57,5.52,24
-5.84,101.7,15,5.06,23
-21.4,-174.47,15,5.31,24
53.33,-160.33,15,6.31,25
-4.73,133.87,23.5,5.33,24
1.99,127.25,114.1,5.87,24
4.18,126.54,48.8,5.05,23
-29.15,-66.81,15,5.98,25
86.34,39.74,15,5.04,23
-11.55,162.43,34.5,5.35,24
23.92,122.03,19,6.05,25
53.95,160.93,43.9,5.09,23
41.55,141.85,79,5.07,23
-1.48,119.81,20.5,5.24,23
-19.23,168.86,162.1,5.51,24
52.76,171.81,30,5.51,24
29.57,51.23,33,4.99,23
8.19,-37.49,15,5.19,23
-19.98,-69.5,125.8,5.31,24
-26.89,-175.95,15,5.34,24
27.5,139.86,491.2,5.83,24
-18.15,-172.98,52.4,5.17,23
30.13,81.25,15,5.58,24
24.66,125.16,49.7,5.06,23
35.56,-36.19,15,5.59,24
-4.73,153.28,47.8,5.4,24
35.56,26.26,110.4,5.19,23
-0.8,148.58,15,6.17,25
8.51,-77.69,61.7,5.6,24
-26.7,-175.95,15,5.29,24
16.25,-96.65,40,5.23,23
16.23,-96.74,22,5.54,24
-0.71,148.16,15,4.85,23
6.67,126.1,79.5,5.21,23
-6.26,149.3,24,5.07,23
-15.59,167.49,126.8,5.57,24
-3.66,151.28,15.1,5.29,24
11.04,-87.54,18,5.5,24
11.17,-87.42,17,5.62,24
10.98,140.85,15,6,25
17.61,-94.52,143.7,5.29,24
-21.7,169.41,19.2,5.42,24
-40.82,-16.33,15,5.35,24
-0.1,122.9,100.1,4.96,23
10.93,140.85,15,5.61,24
10.74,141.01,15,5.15,23
-0.37,-20.73,15,5.6,24
-16.3,-173.45,61.9,5.26,23
-47.55,99.65,15,6.53,25
-5.79,151.08,53.9,5,23
24.59,121.94,29.5,5.15,23
7.68,123.99,43,5.58,24
-47.19,101.87,15,5.51,24
22.56,-44.67,15,5.48,24
22.53,-44.77,15,5.34,24
-25.16,-176.04,34,5.05,23
-53.45,24.08,15,5.29,24
0.7,120.09,20,5.85,24
8.7,-84.14,15,6.37,25
-17.65,-178.5,588.1,5.88,24
-53.46,24.03,15,5.33,24
-2.26,102.51,217.1,5.72,24
-5.78,129.94,212.2,5.16,23
-4.61,-105.16,15,5.75,24
-4.57,-105.59,15,6.01,25
41.13,-124.34,15,5.27,24
-3.32,148.74,15,5.3,24
-12.49,166.25,44,6.7,26
33.74,45.17,33,5.26,23
-31.04,-71.63,57,6.42,25
-3.71,142.13,36.5,5.45,24
36.16,141.93,30,5.26,23
-6.74,154.78,39.5,5.06,23
16.74,-97.95,24.2,5.28,24
-19,169.43,15,5.33,24
-19.04,169.48,15,5.33,24
-19.12,169.46,15,5.45,24
-12.23,166.15,15,5.22,23
-15.43,-173.12,17.9,5.28,24
-17.93,-71.43,15,5.22,23
-4.45,147.05,29.5,5.71,24
-6.42,113.4,37.6,5.08,23
-14.79,-175.71,322.1,5.66,24
-55.64,-128.41,15,5.66,24
35.82,48.97,15,6.5,25
-31.49,-71.54,90.9,5.22,23
36.03,10.29,15,5.18,23
-4.28,151.19,15,5.13,23
4.12,-82.56,15,5.32,24
-15.09,-173.73,15,5.21,23
-40.13,179.01,24.3,5.08,23
14,-91.25,71.1,5.2,23
-5.09,-12.66,15,5.28,24
-4.81,-12.3,15,5.28,24
-5.06,-12.67,15,5.6,24
-4.64,-12.44,15,5.2,23
-4.43,-12.67,15,5.13,23
-4.29,-12.64,15,5.02,23
14.8,-94.66,26.3,5.42,24
-9.11,157.97,35.5,5.01,23
-7.23,103.76,15,6.48,25
-13.43,166.84,194.5,6.01,25
-4.57,152.99,53.4,5.22,23
-6.98,103.99,15,5.11,23
43.74,130.45,581.5,7.3,27
-12.47,166.32,58,6.12,25
34.06,94.28,33,5.59,24
8.56,58.17,15,5.39,24
-15.61,-73.25,99.2,5.16,23
-25.32,-174.85,22.8,4.99,23
-26.24,178.42,649.9,5.3,24
-22.13,179.43,631.6,6.4,25
-0.95,120.45,15,5.31,24
-5.49,134.42,33,5.05,23
-30.13,-112.44,15,5.76,24
5.32,-77.07,15,5.17,23
-31.43,-68.19,27,5.49,24
-12.62,166.07,37.4,5.18,23
-5.02,147.63,15,6.14,25
-4.8,152.95,60.1,5.15,23
-20.67,-176.8,299.1,5.31,24
-39.83,-155.93,15,5.06,23
63.2,-146.76,15,5.06,23
-17.64,-173.2,15,5.36,24
25.58,-44.97,15,5.34,24
-5.11,147.4,33,5.06,23
-5.02,147.6,23.6,5.58,24
43.3,-127.55,15,5.78,24
1.27,126.13,41.4,5.33,24
21.62,143.07,316.6,5.29,24
23.66,122.14,20,5.81,24
1.43,122.02,27.5,5.21,23
23.47,122.57,56.2,4.91,23
30.41,70.1,33,5.73,24
-7.5,103.3,47.6,5,23
-8.48,157.07,21.3,5.73,24
29.61,142.27,15,5.31,24
27.88,129.52,42.1,5.13,23
-2.86,129.35,45.1,5.1,23
-44.19,-15.77,15,5.16,23
-11.34,115.26,45.5,5.05,23
30.99,141.3,51.8,4.97,23
30.87,132.35,15,5.41,24
-11.71,41.01,15,5.19,23
48.5,153.27,143.9,5.51,24
23.34,122.21,33,5.23,23
27.06,126.79,25.5,5.24,23
-59.17,-24.51,33.2,4.95,23
-44.72,-79.75,15,5.2,23
1.58,122.82,28,5.6,24
12.04,143.25,15,5.14,23
-57.07,-140.94,15,6.04,25
1.56,66.74,15,5.12,23
1.39,125.97,27.2,5.28,24
-14.84,-176.3,15,5.32,24
-6.35,104.6,15,4.97,23
0.71,124.23,24.6,5.13,23
37.25,142.2,26,5.62,24
-9.51,118.76,63.7,5.87,24
-18.08,-178.72,577.1,5.23,23
-5.39,68.58,15,5.27,24
43.75,147.77,50.9,5.67,24
4.35,61.95,15,5.46,24
-21.88,-175.6,15,5.13,23
-5.28,145.39,17,5.01,23
19.3,121.15,46,5.1,23
51.11,-177.8,27.3,5.23,23
41.85,142.42,68.8,5.18,23
37.93,20.69,22.2,5.25,23
-17.87,-178.23,607.2,5.51,24
6.58,126.79,39.6,5.59,24
-55.97,-27.08,32.1,5.56,24
-7.07,-76.6,80.8,5.16,23
-58.02,-23.02,15,6.13,25
-6.44,130.42,101.5,5.25,23
8.11,-82.92,17,6.47,25
7.93,-82.6,15,5.25,23
7.42,-36.36,15,5.36,24
7.76,-82.91,15,5.17,23
16.71,146.81,116.1,5.02,23
0.22,121.61,191.2,5.06,23
11.91,-87.08,69.1,5.16,23
29.35,139.25,441.5,6.21,25
8.21,-83.02,15,5.81,24
-0.86,-14.39,15,5.71,24
11.24,-88.02,15,5.53,24
-44.99,-80.83,15,5.69,24
-35.29,-16.17,15,5.88,24
16.06,-95.65,15,5.41,24
8.23,93.4,72.3,5.06,23
-5.41,-76.72,119.9,5.22,23
-5.58,141.9,17,5.49,24
61.73,-150.47,80.6,4.96,23
-21.92,-176.16,178.5,5.72,24
1.67,126.1,47.9,5.04,23
