"utc_date","latitude","longitude","depth","magnitude"
"6/27/2021","-13.3938","-76.4621","59","4.2"
"6/28/2021","-11.5869","-76.8539","109","4.5"
"6/28/2021","-17.5132","-69.8583","9","3.2"
"6/28/2021","-12.6078","-76.7696","50","3.9"
"6/28/2021","-12.7627","-76.8919","43","4"
"6/28/2021","-13.7179","-76.3805","50","4"
"6/28/2021","-15.6902","-71.9766","11","3.6"
"6/29/2021","-12.7395","-76.8973","46","3.5"
"6/30/2021","-14.5923","-74.3947","108","4.1"
"6/30/2021","-16.0973","-73.3118","95","4.1"
"6/30/2021","-5.3111","-78.8084","29","4.1"
"7/1/2021","-8.4551","-75.0331","133","4.1"
"7/2/2021","-18.0201","-72.0169","28","4.1"
"7/2/2021","-15.8042","-72.0797","12","3.7"
"7/2/2021","-6.2222","-80.7008","30","4"
"7/2/2021","-12.6958","-76.8777","30","4"
"7/4/2021","-15.7949","-72.1069","8","4.2"
"7/4/2021","-16.4399","-71.8561","27","3.5"
"7/4/2021","-15.3307","-75.2104","61","4.1"
"7/4/2021","-15.8153","-71.9577","13","3.5"
"7/5/2021","-16.8583","-71.7208","37","4"
"7/5/2021","-14.7039","-76.1983","22","4.5"
"7/5/2021","-12.6678","-76.8988","39","3.7"
"7/7/2021","-12.6767","-76.8809","34","3.7"
"7/7/2021","-12.6549","-76.8625","32","3.6"
"7/8/2021","-18.1013","-69.7885","152","4"
"7/8/2021","-18.1426","-70.3119","42","3.7"
"7/8/2021","-18.4814","-71.4169","46","5.1"
"7/8/2021","-15.7115","-71.7996","12","3.9"
"7/9/2021","-20.5096","-69.0011","109","5.2"
"7/9/2021","-15.9739","-73.893","34","4"
"7/9/2021","-11.7928","-75.5932","14","3.8"
"7/9/2021","-12.8546","-73.9939","87","5"
"7/10/2021","-11.6252","-75.2012","10","3.6"
"7/11/2021","-7.949","-74.5164","163","4.3"
"7/11/2021","-15.7007","-71.4718","153","4.7"
"7/11/2021","-7.7015","-74.9676","122","4.3"
"7/11/2021","-17.5854","-70.3694","22","3.9"
"7/11/2021","-11.989","-76.5909","105","4"
"7/16/2021","-3.5642","-77.3355","30","5.2"
"7/17/2021","-5.119","-80.8154","51","4.4"
"7/17/2021","-15.6487","-71.851","11","3.6"
"7/17/2021","-12.7561","-76.9581","45","4.2"
"7/18/2021","-14.8705","-71.6544","152","4.7"
"7/18/2021","-16.5485","-71.4758","10","3.3"
"7/18/2021","-15.653","-71.688","20","4.1"
"7/19/2021","-17.2773","-70.9563","117","4.3"
"7/19/2021","-11.597","-77.728","50","4.1"
"7/20/2021","-12.6155","-77.0551","40","3.6"
"7/21/2021","-5.1753","-79.1888","18","5.2"
"7/23/2021","-15.0127","-74.778","28","4"
"7/23/2021","-13.6821","-76.8856","23","3.9"
"7/23/2021","-15.7242","-71.7198","7","3.2"
"7/24/2021","-15.79","-71.74","8","3.4"
"7/24/2021","-12.9181","-76.1834","92","4"
"7/24/2021","-3.7773","-80.4068","32","4"
"7/24/2021","-17.2917","-69.9785","16","3.8"
"7/25/2021","-15.8108","-71.8967","11","3.9"
"7/26/2021","-11.1156","-74.6331","9","4.4"
"7/27/2021","-13.6429","-76.4184","45","4.1"
"7/28/2021","-15.7035","-72.3339","131","4.2"
"7/28/2021","-12.53","-76.93","42","4.3"
"7/28/2021","-18.5751","-70.6557","45","4.4"
"7/28/2021","-13.59","-76.3","51","4.1"
"7/29/2021","-8.3571","-80.1332","32","5.8"
"7/29/2021","-8.4187","-80.1469","25","4.9"
"7/29/2021","-8.5035","-80.2783","25","4.6"
"7/30/2021","-15.5793","-73.8661","105","4.6"
"7/30/2021","-4.8503","-80.841","32","6.1"
"7/30/2021","-4.9091","-80.7847","29","3.8"
"7/30/2021","-4.922","-80.7819","34","4.4"
"7/31/2021","-4.9103","-80.8278","35","4.1"
"7/31/2021","-9.841","-76.426","135","4.3"
"7/31/2021","-4.9436","-80.7562","32","3.8"
"7/31/2021","-4.9251","-80.7812","33","4"
"7/31/2021","-4.9483","-80.7676","34","3.8"
"7/31/2021","-17.0796","-69.7702","198","4.1"
"7/31/2021","-4.8617","-80.796","32","3.8"
"7/31/2021","-4.8773","-80.8027","28","3.9"
"8/1/2021","-4.9389","-80.7846","31","3.7"
"8/1/2021","-4.9194","-80.8116","36","3.8"
"8/1/2021","-4.9799","-80.7668","33","4"
"8/1/2021","-4.9382","-80.8061","37","4.3"
"8/1/2021","-4.9286","-80.8125","35","3.9"
"8/1/2021","-4.9121","-80.7292","29","3.8"
"8/1/2021","-12.7758","-76.9074","47","3.7"
"8/1/2021","-8.2321","-74.4785","159","5.3"
"8/2/2021","-6.3898","-80.711","37","4"
"8/2/2021","-4.9089","-80.8054","35","3.6"
"8/3/2021","-4.9123","-80.8021","35","3.8"
"8/3/2021","-4.9476","-80.7868","33","4.2"
"8/3/2021","-4.9674","-80.7738","30","3.7"
"8/4/2021","-4.9007","-80.7893","36","3.8"
"8/4/2021","-4.552","-76.8683","43","4.2"
"8/4/2021","-18.4873","-69.536","126","4.6"
"8/4/2021","-10.0033","-75.9654","140","4"
"8/4/2021","-17.2266","-69.9892","12","4"
"8/5/2021","-15.6605","-71.767","7","3.5"
"8/5/2021","-4.9094","-80.8447","38","4.1"
"8/6/2021","-7.8219","-77.9951","8","3.6"
"8/6/2021","-4.9128","-80.7873","35","3.7"
"8/7/2021","-12.7717","-76.8301","44","3.6"
"8/7/2021","-13.2447","-74.669","95","4.4"
"8/7/2021","-8.8114","-75.0771","29","4"
"8/8/2021","-14.8461","-76.3513","40","4.7"
"8/9/2021","-5.0204","-80.7229","32","3.6"
"8/9/2021","-12.7191","-76.8906","42","3.6"
"8/9/2021","-14.7661","-76.1888","15","5.2"
"8/9/2021","-8.03","-74.5276","151","4.4"
"8/10/2021","-4.6685","-80.3423","64","4.1"
"8/10/2021","-14.7485","-76.2269","23","4.9"
"8/10/2021","-14.7307","-76.1902","20","4.6"
"8/10/2021","-14.7151","-76.1709","21","4.7"
"8/11/2021","-4.8736","-80.8127","35","4.3"
"8/11/2021","-4.8981","-80.7982","41","4.3"
"8/11/2021","-4.9481","-80.7677","32","3.7"
"8/11/2021","-4.8999","-80.8004","37","3.5"
"8/11/2021","-4.9058","-80.81","29","3.5"
"8/11/2021","-14.7808","-76.1903","17","4.2"
"8/12/2021","-14.2363","-73.4828","89","4.3"
"8/15/2021","-3.7145","-77.2255","119","5.5"
"8/15/2021","-4.5689","-80.0629","35","3.9"
"8/15/2021","-14.5114","-73.1447","8","3.6"
"8/16/2021","-4.9327","-80.7933","35","4.8"
"8/16/2021","-15.0895","-75.964","38","4.2"
"8/17/2021","-16.65","-71.99","38","3.6"
"8/17/2021","-15.7255","-72.0848","10","3.9"
"8/17/2021","-4.9139","-80.7683","34","4.4"
"8/18/2021","-18.2645","-69.9961","113","4"
"8/18/2021","-16.1722","-71.6496","126","3.9"
"8/18/2021","-8.6746","-77.8449","16","3.6"
"8/19/2021","-13.2676","-76.4791","65","4.3"
"8/20/2021","-8.678","-77.8573","12","3.6"
"8/20/2021","-9.6467","-74.4301","29","3.8"
"8/20/2021","-4.885","-80.7629","31","4"
"8/20/2021","-7.9818","-74.6795","149","4.4"
"8/21/2021","-18.4546","-70.4272","41","4.6"
"8/22/2021","-15.6935","-72.0391","12","3.6"
"8/22/2021","-8.2241","-74.3218","166","5"
"8/22/2021","-8.5883","-80.2828","24","4.6"
"8/22/2021","-15.7163","-72.085","11","3.4"
"8/23/2021","-11.1665","-76.4241","114","4.1"
"8/24/2021","-17.8503","-70.2129","109","4.2"
"8/24/2021","-12.2651","-77.4349","46","4.4"
"8/25/2021","-4.8786","-80.8107","30","4.1"
"8/25/2021","-12.6136","-76.7239","52","3.6"
"8/25/2021","-12.4127","-77.5699","31","5"
"8/26/2021","-15.8177","-70.5763","15","3.6"
"8/27/2021","-12.6762","-76.9108","64","3.4"
"8/27/2021","-15.9012","-70.6054","10","4.2"
"8/27/2021","-15.9526","-70.6323","8","3.7"
"8/29/2021","-10.6448","-75.0916","13","3.7"
"8/30/2021","-8.675","-77.8435","16","3.9"
"8/31/2021","-3.34","-78.1963","27","5"
"8/31/2021","-13.5477","-76.086","80","4.5"
"9/1/2021","-4.9125","-80.8104","35","4.2"
"9/2/2021","-3.8818","-76.4696","110","5.1"
"9/2/2021","-7.5939","-78.2462","12","3.6"
"9/3/2021","-9.3206","-78.569","39","3.2"
"9/3/2021","-14.3981","-76.6834","14","5.1"
"9/3/2021","-15.8028","-71.7197","13","3.7"
"9/3/2021","-4.8415","-80.8419","28","3.8"
"9/3/2021","-3.4867","-80.4473","28","4"
"9/4/2021","-15.8049","-71.7253","10","3.7"
"9/4/2021","-15.8212","-71.7336","14","4.1"
"9/4/2021","-15.8012","-71.7224","10","3.8"
"9/4/2021","-15.763","-71.8288","10","3.9"
"9/5/2021","-8.6773","-77.8369","16","3.6"
"9/5/2021","-4.888","-80.7913","31","4"
"9/5/2021","-15.7237","-71.8071","12","3.6"
"9/6/2021","-8.1568","-76.0172","133","4.9"
"9/7/2021","-9.1062","-79.1025","50","3.9"
"9/7/2021","-8.8986","-79.1617","48","3.5"
"9/7/2021","-17.4915","-69.564","182","4.5"
"9/7/2021","-8.8455","-79.1864","65","3.8"
"9/8/2021","-12.6195","-76.9318","29","3.6"
"9/8/2021","-15.44","-72.08","8","3.5"
"9/9/2021","-4.9444","-80.778","32","3.6"
"9/9/2021","-9.9203","-80.0111","31","4.4"
"9/10/2021","-18.2597","-70.0099","91","4.5"
"9/10/2021","-8.5585","-79.2141","53","3.8"
"9/10/2021","-12.1243","-77.9256","44","3.7"
"9/11/2021","-11.0461","-79.2427","33","4.3"
"9/11/2021","-18.4936","-71.4888","27","4"
"9/11/2021","-18.4621","-71.4502","37","4.1"
"9/11/2021","-9.9652","-78.8258","23","4.3"
"9/11/2021","-18.464","-71.4019","36","4.1"
"9/11/2021","-3.6346","-80.7573","30","3.9"
"9/11/2021","-8.553","-80.5879","20","4.5"
"9/12/2021","-8.5417","-80.6036","20","4.7"
"9/13/2021","-15.7431","-71.7796","8","3.6"
"9/13/2021","-15.7447","-71.7933","8","3.7"
"9/13/2021","-15.5541","-70.2435","233","4.6"
"9/14/2021","-15.384","-73.9554","103","4.5"
"9/14/2021","-16.4909","-73.6804","21","4.1"
"9/14/2021","-11.4083","-77.2998","78","3.8"
"9/16/2021","-12.4809","-73.9826","12","4.1"
"9/16/2021","-4.8544","-80.857","29","4.2"
"9/16/2021","-3.5852","-80.2755","45","4.3"
"9/16/2021","-17.3989","-69.9036","15","3.7"
"9/16/2021","-9.0665","-79.3026","28","4.1"
"9/17/2021","-4.8973","-80.7521","31","4.2"
"9/18/2021","-15.712","-71.7504","10","3.6"
"9/18/2021","-16.56","-71.6639","23","3.8"
"9/19/2021","-15.7298","-71.8037","9","3.5"
"9/19/2021","-15.7503","-71.7846","9","4.5"
"9/19/2021","-15.7451","-71.7949","13","3.8"
"9/19/2021","-15.7313","-71.7939","17","3.6"
"9/19/2021","-16.2995","-69.8695","218","4.3"
"9/19/2021","-3.0362","-78.2517","19","4.6"
"9/19/2021","-8.6889","-77.838","22","4"
"9/20/2021","-15.2789","-71.7456","146","4.2"
"9/20/2021","-18.227","-71.1078","51","4.1"
"9/21/2021","-17.4461","-72.2082","25","4"
"9/23/2021","-7.0798","-80.8009","28","4.5"
"9/23/2021","-7.0588","-80.7385","41","4.1"
"9/23/2021","-15.6464","-75.2207","17","4.2"
"9/24/2021","-13.6165","-72.796","9","3.4"
"9/24/2021","-8.6833","-77.821","13","3.8"
"9/25/2021","-7.1908","-76.8528","33","3.8"
"9/25/2021","-16.3785","-71.9978","13","3.4"
"9/26/2021","-9.1099","-75.2912","139","4.7"
"9/26/2021","-15.7156","-71.7951","10","3.5"
"9/26/2021","-12.7146","-76.8595","40","3.9"
"9/26/2021","-6.9484","-76.6579","46","4"
"9/27/2021","-9.3291","-79.3778","38","4"
"9/27/2021","-9.5828","-79.0223","42","4.3"
"9/28/2021","-16.2635","-70.7945","165","4"
"9/28/2021","-4.5763","-80.8257","18","3.6"
"9/29/2021","-10.1621","-75.1179","129","4"
"9/29/2021","-11.0667","-78.0753","29","3.6"
"9/30/2021","-19.3272","-70.2834","33","4.6"
"10/1/2021","-15.6492","-71.7523","9","3.2"
"10/1/2021","-8.2144","-74.8406","163","4.6"
"10/1/2021","-16.5205","-72.9057","57","3.6"
"10/1/2021","-4.1618","-80.8903","37","4.1"
"10/2/2021","-17.0031","-71.7271","35","3.7"
"10/2/2021","-9.4838","-71.1994","585","5.9"
"10/3/2021","-16.2741","-69.7681","226","4.3"
"10/3/2021","-15.6811","-71.5262","12","3.7"
"10/3/2021","-13.1196","-75.1336","102","4.1"
"10/3/2021","-15.8728","-70.6173","16","3.5"
"10/4/2021","-16.204","-73.667","45","3.8"
"10/4/2021","-15.6982","-71.5113","11","3.3"
"10/4/2021","-15.7004","-72.1654","22","3.5"
"10/4/2021","-9.493","-74.8316","148","5"
"10/6/2021","-4.9458","-80.8028","40","3.8"
"10/7/2021","-15.2684","-72.0978","140","4"
"10/8/2021","-16.0587","-73.7612","54","4"
"10/8/2021","-15.6584","-71.9038","8","4.2"
"10/8/2021","-14.1026","-74.5095","106","4.1"
"10/8/2021","-15.6624","-71.9034","11","3.6"
"10/8/2021","-15.68","-71.9022","12","3.8"
"10/8/2021","-15.6755","-71.9221","9","3.6"
"10/8/2021","-15.6607","-71.9075","6","3.4"
"10/8/2021","-15.6525","-71.8977","9","3.8"
"10/8/2021","-11.3756","-78.0244","67","4.3"
"10/8/2021","-15.6397","-71.8805","10","3.6"
"10/9/2021","-15.6557","-71.9396","7","3.4"
"10/9/2021","-17.076","-72.8911","20","3.9"
"10/9/2021","-15.6679","-71.9428","10","5.5"
"10/9/2021","-15.6599","-71.9161","11","4.3"
"10/9/2021","-15.6119","-71.9295","10","4.2"
"10/9/2021","-15.6828","-71.9097","13","3.8"
"10/9/2021","-15.6649","-71.9386","13","3.8"
"10/9/2021","-15.7","-71.8571","10","4"
"10/9/2021","-12.5738","-76.8823","57","4.3"
"10/9/2021","-15.6773","-71.8665","11","3.4"
"10/9/2021","-15.6536","-71.8792","8","3.4"
"10/9/2021","-15.7346","-71.8928","11","4"
"10/9/2021","-15.6627","-71.9452","9","3.5"
"10/9/2021","-15.6611","-71.8865","9","3.4"
"10/9/2021","-15.6804","-71.8883","9","3.8"
"10/9/2021","-15.6843","-71.8768","9","3.9"
"10/9/2021","-15.6449","-71.9179","11","3.9"
"10/9/2021","-15.6869","-71.8529","9","4"
"10/9/2021","-15.6594","-71.9335","10","4.1"
"10/10/2021","-11.7352","-71.787","21","5.5"
"10/10/2021","-15.667","-71.9237","12","3.9"
"10/10/2021","-15.6719","-71.9377","9","4"
"10/10/2021","-15.6047","-71.8352","10","3.7"
"10/10/2021","-8.7628","-74.7172","149","4.7"
"10/10/2021","-16.4261","-71.9851","15","4.1"
"10/10/2021","-15.6804","-71.8613","9","3.6"
"10/10/2021","-15.693","-71.8651","8","3.5"
"10/10/2021","-11.8177","-71.6784","10","4.5"
"10/11/2021","-15.6398","-71.9177","8","3.4"
"10/11/2021","-15.6532","-71.951","12","3.9"
"10/11/2021","-15.6737","-71.8668","8","4.1"
"10/12/2021","-15.6689","-71.8627","6","3.4"
"10/12/2021","-15.6889","-71.8644","10","4.6"
"10/12/2021","-15.6604","-71.8617","12","3.7"
"10/12/2021","-15.6516","-71.8749","11","3.6"
"10/13/2021","-9.2198","-79.1619","56","4.8"
"10/13/2021","-15.6605","-71.9082","9","3.5"
"10/14/2021","-16.3533","-73.1182","54","4.6"
"10/14/2021","-4.9859","-80.7687","32","3.6"
"10/15/2021","-12.9816","-71.4961","13","4.1"
"10/15/2021","-15.6648","-71.8589","6","3.5"
"10/15/2021","-8.6758","-77.8129","17","4"
"10/15/2021","-14.3315","-76.7642","23","4.1"
"10/16/2021","-12.2831","-76.5969","99","3.9"
"10/16/2021","-11.6638","-77.852","47","4.5"
"10/18/2021","-16.3852","-71.9893","16","3.9"
"10/19/2021","-12.6873","-77.0739","47","3.4"
"10/20/2021","-7.1664","-80.2237","35","3.9"
"10/22/2021","-11.0215","-74.6127","119","4.1"
"10/23/2021","-15.7141","-71.991","15","4"
"10/23/2021","-15.7155","-71.9919","12","4"
"10/23/2021","-16.1175","-74.0015","31","4"
"10/24/2021","-12.1758","-73.3728","10","4.5"
"10/26/2021","-12.0476","-76.434","100","4.1"
"10/27/2021","-4.9239","-80.7336","32","3.8"
"10/28/2021","-11.7135","-76.2469","12","3.7"
"10/28/2021","-12.526","-77.0344","28","3.8"
"10/28/2021","-13.5258","-76.1404","17","3.8"
"10/28/2021","-8.0812","-74.5083","161","4.4"
"10/29/2021","-8.0183","-78.9337","78","3.9"
"10/29/2021","-15.2658","-72.3333","128","4.2"
"10/29/2021","-15.1713","-74.1412","106","5.2"
"10/29/2021","-15.1912","-74.1221","103","4.2"
"10/30/2021","-17.7228","-70.982","37","3.6"
"10/31/2021","-11.9423","-71.8073","11","4"
"10/31/2021","-15.2895","-75.0472","38","4.1"
"11/1/2021","-12.7838","-76.9612","38","4.4"
"11/2/2021","-2.9102","-76.4115","130","4.6"
"11/4/2021","-4.8098","-80.8225","18","3.8"
"11/4/2021","-4.8812","-80.856","31","4.1"
"11/4/2021","-15.8643","-73.2034","94","4.1"
"11/4/2021","-15.6646","-71.8744","9","3.5"
"11/5/2021","-19.2852","-69.9224","87","4"
"11/5/2021","-5.9821","-81.7157","35","4.9"
"11/6/2021","-11.8577","-73.4708","31","4.5"
"11/6/2021","-18.3409","-69.5508","116","4.1"
"11/7/2021","-15.4088","-75.5918","27","4"
"11/8/2021","-12.5965","-76.9111","40","3.7"
"11/8/2021","-9.1797","-79.3218","44","3.7"
"11/9/2021","-16.1879","-73.38","52","4.1"
"11/9/2021","-15.652","-71.8778","12","3.4"
"11/10/2021","-4.9436","-80.8156","38","3.9"
"11/11/2021","-14.2283","-72.9672","93","4.2"
"11/12/2021","-16.3088","-74.8015","37","4.8"
"11/13/2021","-14.3665","-72.3038","103","4"
"11/14/2021","-9.7311","-78.6113","50","4.1"
"11/14/2021","-13.0722","-76.4521","88","4"
"11/15/2021","-14.3727","-72.8538","99","4.1"
"11/15/2021","-12.4901","-77.1209","35","3.8"
"11/15/2021","-11.6774","-76.3741","20","3.7"
"11/17/2021","-16.5236","-72.7741","72","3.9"
"11/17/2021","-8.0661","-74.5549","152","4.3"
"11/18/2021","-4.8751","-80.6242","43","3.8"
"11/19/2021","-9.1798","-75.6455","22","4.1"
"11/19/2021","-10.4619","-78.6281","23","4.1"
"11/20/2021","-15.3958","-75.8778","40","4"
"11/20/2021","-12.2563","-77.4444","36","3.8"
"11/21/2021","-11.6662","-76.6222","97","4"
"11/21/2021","-10.6667","-75.0575","122","4.5"
"11/21/2021","-6.8414","-75.9866","121","4.4"
"11/21/2021","-15.6247","-71.8229","13","3.5"
"11/21/2021","-16.9811","-72.0928","58","4.7"
"11/22/2021","-15.6562","-71.8506","9","3.7"
"11/22/2021","-15.6807","-71.8369","13","3.6"
"11/22/2021","-3.2621","-80.7202","50","4.1"
"11/23/2021","-8.9423","-78.6509","83","4"
"11/24/2021","-16.2898","-70.5501","16","3.6"
"11/24/2021","-10.1533","-75.7022","12","3.8"
"11/24/2021","-8.9325","-79.1874","53","4.1"
"11/25/2021","-12.1329","-75.4928","120","4.2"
"11/25/2021","-8.8384","-79.8705","17","4.1"
"11/26/2021","-12.0554","-77.4767","38","3.5"
"11/26/2021","-10.2566","-75.1583","147","4"
"11/26/2021","-6.5374","-75.8744","124","5.1"
"11/27/2021","-14.9032","-71.9165","135","4.2"
"11/27/2021","-15.282","-76.9737","31","4.6"
"11/28/2021","-11.7102","-76.8406","102","3.8"
"11/28/2021","-14.9746","-73.5804","105","4"
"11/28/2021","-12.0563","-77.5417","64","5.2"
"11/28/2021","-4.4251","-76.9396","126","7.5"
"11/30/2021","-12.5396","-77.0096","30","3.4"
"11/30/2021","-17.2956","-69.9975","9","3.5"
"12/1/2021","-13.5291","-76.1959","44","4"
"12/1/2021","-15.7092","-71.968","11","4"
"12/1/2021","-4.7789","-76.9751","114","4.1"
"12/1/2021","-19.3459","-69.4223","108","4.7"
"12/1/2021","-8.1322","-80.0543","29","4.2"
"12/2/2021","-8.1665","-80.089","34","4"
"12/2/2021","-16.1798","-74.5512","20","4.2"
"12/3/2021","-13.9528","-76.9615","22","4.6"
"12/3/2021","-16.0739","-74.372","31","4"
"12/3/2021","-5.6923","-79.4186","105","4.1"
"12/3/2021","-13.359","-76.5772","54","4.1"
"12/4/2021","-5.7965","-77.3872","129","4.6"
"12/4/2021","-15.6695","-71.8598","9","3.4"
"12/4/2021","-12.7295","-76.9489","36","3.6"
"12/5/2021","-6.4785","-79.9664","60","4.1"
"12/5/2021","-15.6845","-71.9517","7","3.5"
"12/5/2021","-11.3555","-77.21","95","4.1"
"12/6/2021","-8.9641","-79.4237","45","4.1"
"12/6/2021","-2.5246","-77.4346","103","5.1"
"12/7/2021","-18.6774","-71.1667","32","5.5"
"12/8/2021","-14.1302","-75.7827","39","3.9"
"12/8/2021","-16.7834","-71.5405","34","3.4"
"12/8/2021","-9.2052","-79.284","37","3.8"
"12/8/2021","-16.7783","-69.6014","206","4.3"
"12/8/2021","-13.6492","-76.1216","46","4"
"12/9/2021","-15.875","-71.9521","140","4.3"
"12/9/2021","-17.5458","-69.8529","24","3.7"
"12/9/2021","-18.5536","-71.1813","38","4"
"12/9/2021","-10.4719","-74.6984","130","4.6"
"12/10/2021","-17.0256","-70.1114","179","4.2"
"12/10/2021","-17.687","-70.7135","71","4"
"12/11/2021","-4.8753","-77.1182","115","4.1"
"12/12/2021","-14.3135","-74.8401","103","4"
"12/12/2021","-17.5333","-69.8698","9","3.6"
"12/12/2021","-17.8345","-71.7482","37","3.8"
"12/12/2021","-17.5257","-69.8576","13","3.7"
"12/12/2021","-17.5199","-69.8482","11","3.7"
"12/13/2021","-8.6569","-77.8527","15","3.7"
"12/13/2021","-14.9919","-71.8617","134","4"
"12/13/2021","-4.5628","-76.9909","127","4.1"
"12/13/2021","-15.7097","-74.6918","33","4.6"
"12/13/2021","-13.3986","-76.529","56","3.9"
"12/14/2021","-16.8955","-71.7754","40","3.9"
"12/14/2021","-17.5128","-69.8481","9","3.7"
"12/15/2021","-16.3491","-73.3654","52","3.9"
"12/15/2021","-14.6779","-75.4314","45","3.8"
"12/17/2021","-8.4808","-74.3199","143","4.3"
"12/17/2021","-8.848","-74.4913","140","4"
"12/19/2021","-4.6231","-77.7594","59","4.7"
"12/19/2021","-17.437","-70.9832","27","3.7"
"12/20/2021","-13.3321","-76.5363","51","4"
"12/20/2021","-15.6889","-72.047","14","3.4"
"12/20/2021","-15.6442","-71.8064","15","3.5"
"12/20/2021","-2.865","-80.235","60","4.2"
"12/20/2021","-15.6413","-71.8091","12","3.5"
"12/20/2021","-4.8779","-80.7718","24","3.8"
"12/20/2021","-11.8631","-77.4793","65","3.8"
"12/22/2021","-5.8621","-81.2652","27","4.2"
"12/22/2021","-15.3448","-73.8887","105","4.2"
"12/23/2021","-7.9299","-80.0815","31","4.3"
"12/23/2021","-16.7705","-71.0616","14","3.6"
"12/23/2021","-6.1297","-81.9684","5","4.6"
"12/24/2021","-17.4443","-71.6628","44","4"
"12/24/2021","-7.4486","-80.0076","31","4.4"
"12/24/2021","-9.2366","-79.3581","42","4.9"
"12/25/2021","-16.5706","-72.9577","46","4.4"
"12/26/2021","-7.5669","-79.7603","42","3.8"
"12/29/2021","-7.9554","-75.5877","35","4.3"
"12/30/2021","-10.6212","-76.1615","12","3.4"
"12/31/2021","-5.4455","-80.9701","33","3.9"
"12/31/2021","-9.486","-75.5815","21","4"
"12/31/2021","-5.8173","-77.204","37","3.8"
"12/31/2021","-12.6706","-76.9744","33","3.7"
"12/31/2021","-8.0493","-74.458","140","4.6"
"12/31/2021","-14.9097","-75.3355","42","3.9"
"12/31/2021","-5.5762","-76.3891","127","4.5"
"12/31/2021","-4.2185","-80.5715","38","4"
"1/1/2022","-15.6474","-71.8074","10","3.8"
"1/1/2022","-4.8673","-80.7908","25","3.8"
"1/1/2022","-4.939","-81.1582","24","4.2"
"1/3/2022","-9.6246","-79.5228","27","4.1"
"1/3/2022","-12.7803","-73.6406","97","4.3"
"1/3/2022","-5.8466","-80.8432","31","4"
"1/4/2022","-8.6863","-77.8341","17","3.6"
"1/4/2022","-4.9246","-81.0421","22","4.1"
"1/5/2022","-12.6327","-77.2495","22","4"
"1/5/2022","-4.7025","-80.3146","56","4.1"
"1/6/2022","-9.5565","-75.5176","19","3.7"
"1/6/2022","-5.6698","-77.2732","39","4"
"1/6/2022","-11.4047","-76.3428","108","4"
"1/7/2022","-12.8041","-76.9879","44","3.5"
"1/7/2022","-17.5233","-69.8723","12","4.4"
"1/7/2022","-4.7117","-76.9259","139","4"
"1/7/2022","-11.9721","-76.8429","105","5.6"
"1/7/2022","-17.4972","-69.8482","12","3.5"
"1/8/2022","-17.4917","-69.8353","16","3.7"
"1/8/2022","-12.7787","-76.9083","46","3.7"
"1/8/2022","-12.7642","-76.8848","36","3.9"
"1/8/2022","-16.7972","-71.8499","35","3.9"
"1/8/2022","-11.3023","-74.6381","13","3.7"
"1/10/2022","-8.9708","-78.1262","22","3.7"
"1/11/2022","-15.7957","-71.9348","10","3.7"
"1/11/2022","-8.9584","-78.7968","63","3.9"
"1/12/2022","-15.3716","-70.9382","10","3.4"
"1/13/2022","-14.1468","-71.4308","15","3.6"
"1/13/2022","-9.8137","-78.8227","32","3.8"
"1/15/2022","-17.6609","-69.6297","171","4"
"1/16/2022","-15.1846","-71.9464","136","4.2"
"1/18/2022","-7.636","-76.3461","152","4"
"1/18/2022","-17.661","-70.517","100","4.1"
"1/18/2022","-18.4496","-70.9152","32","4"
"1/18/2022","-4.5235","-77.0388","104","4"
"1/19/2022","-7.3104","-75.7099","34","4.1"
"1/20/2022","-9.8578","-75.0198","68","4.7"
"1/20/2022","-5.1217","-80.1891","84","4.2"
"1/21/2022","-8.2174","-74.2338","154","4"
"1/22/2022","-14.5845","-75.7354","51","4.8"
"1/23/2022","-9.3323","-78.9565","72","4.2"
"1/24/2022","-5.3387","-78.8041","27","4"
"1/24/2022","-16.068","-72.8268","102","4.3"
"1/25/2022","-10.5943","-80.538","10","4.3"
"1/25/2022","-8.3557","-74.1167","119","4.1"
"1/26/2022","-18.8399","-70.1077","74","4.1"
"1/26/2022","-14.8514","-75.5255","52","4.2"
"1/27/2022","-10.8968","-73.8053","126","4.5"
"1/28/2022","-19.276","-69.7501","109","5.5"
"1/28/2022","-18.811","-69.7297","124","5"
"1/29/2022","-5.5676","-80.921","32","4.1"
"1/29/2022","-9.4147","-75.4734","25","4.2"
"1/29/2022","-7.9454","-74.549","139","4.4"
"1/30/2022","-12.7673","-76.9805","47","4.3"
"1/31/2022","-14.9245","-73.9447","115","5"
"1/31/2022","-11.4371","-76.3364","112","4"
"1/31/2022","-11.1677","-73.383","29","4"
"2/1/2022","-15.2801","-75.3842","48","4.5"
"2/2/2022","-7.9904","-74.4022","122","4.6"
"2/2/2022","-10.8136","-78.5286","47","4.8"
"2/3/2022","-8.7692","-79.3971","42","4"
"2/3/2022","-3.764","-79.7525","96","4.5"
"2/3/2022","-4.4349","-76.9517","102","6.8"
"2/5/2022","-10.857","-77.8225","51","4.3"
"2/7/2022","-9.5011","-79.213","48","4.2"
"2/9/2022","-16.0334","-74.4696","31","5.1"
"2/11/2022","-10.7021","-75.6345","126","4.1"
"2/12/2022","-18.7753","-70.3689","37","4"
"2/13/2022","-5.9164","-76.9966","22","4"
"2/16/2022","-19.2538","-70.1278","56","4"
